tube_id,layer_id,sector_id,x,y,z,inner_radius,outer_radius,tube_length,angle,skewed
2348,14,2,-25.4246,-20.1213,35,0.5,0.501,150,-3.00004,1
2349,14,2,-24.5487,-20.627,35,0.5,0.501,150,-3.00004,1
2350,14,2,-23.6729,-21.1327,35,0.5,0.501,150,-3.00004,1
2351,14,2,-22.797,-21.6384,35,0.5,0.501,150,-3.00004,1
2352,14,2,-21.9211,-22.1441,35,0.5,0.501,150,-3.00004,1
2353,14,2,-21.0452,-22.6498,35,0.5,0.501,150,-3.00004,1
2354,14,2,-20.1693,-23.1555,35,0.5,0.501,150,-3.00004,1
2355,14,2,-19.2934,-23.6612,35,0.5,0.501,150,-3.00004,1
2356,14,2,-18.4175,-24.1669,35,0.5,0.501,150,-3.00004,1
2357,14,2,-17.5417,-24.6725,35,0.5,0.501,150,-3.00004,1
2358,14,2,-16.6658,-25.1782,35,0.5,0.501,150,-3.00004,1
2359,14,2,-15.7899,-25.6839,35,0.5,0.501,150,-3.00004,1
2360,14,2,-14.914,-26.1896,35,0.5,0.501,150,-3.00004,1
2361,14,2,-14.0381,-26.6953,35,0.5,0.501,150,-3.00004,1
2362,14,2,-13.1622,-27.201,35,0.5,0.501,150,-3.00004,1
2363,14,2,-12.2863,-27.7067,35,0.5,0.501,150,-3.00004,1
2364,14,2,-11.4105,-28.2124,35,0.5,0.501,150,-3.00004,1
2365,14,2,-10.5346,-28.7181,35,0.5,0.501,150,-3.00004,1
2366,14,2,-9.65869,-29.2238,35,0.5,0.501,150,-3.00004,1
2367,14,2,-8.7828,-29.7295,35,0.5,0.501,150,-3.00004,1
2368,14,2,-7.90691,-30.2352,35,0.5,0.501,150,-3.00004,1
2369,14,2,-7.03103,-30.7409,35,0.5,0.501,150,-3.00004,1
2370,14,2,-6.15514,-31.2466,35,0.5,0.501,150,-3.00004,1
2371,14,2,-5.69719,-31.511,25.7916,0.5,0.501,131.558,-3.00004,1
2372,14,2,-26.7285,-19.3685,44.2084,0.5,0.501,131.558,-3.00004,1
2373,14,2,-5.25925,-31.7638,16.1424,0.5,0.501,112.233,-3.00004,1
2374,14,2,-27.164,-19.1171,53.8576,0.5,0.501,112.233,-3.00004,1
2375,14,2,-4.82131,-32.0166,6.49316,0.5,0.501,92.9081,-3.00004,1
2376,14,2,-27.5995,-18.8656,63.5068,0.5,0.501,92.9081,-3.00004,1
2377,14,2,-4.38337,-32.2695,-3.15604,0.5,0.501,73.5832,-3.00004,1
2378,14,2,-28.0351,-18.6142,73.156,0.5,0.501,73.5832,-3.00004,1
2379,14,2,-3.94542,-32.5223,-12.8052,0.5,0.501,54.2583,-3.00004,1
2380,14,2,-28.4706,-18.3627,82.8052,0.5,0.501,54.2583,-3.00004,1
2381,14,2,-3.50748,-32.7752,-22.4544,0.5,0.501,34.9334,-3.00004,1
2382,14,2,-28.9062,-18.1112,92.4544,0.5,0.501,34.9334,-3.00004,1
2383,14,2,-3.06954,-33.028,-32.1036,0.5,0.501,15.6086,-3.00004,1
2384,14,2,-29.3417,-17.8598,102.104,0.5,0.501,15.6086,-3.00004,1
2385,14,3,5.93736,-31.3723,35,0.5,0.501,150,-3.00004,1
2386,14,3,6.81325,-30.8666,35,0.5,0.501,150,-3.00004,1
2387,14,3,7.68914,-30.3609,35,0.5,0.501,150,-3.00004,1
2388,14,3,8.56502,-29.8552,35,0.5,0.501,150,-3.00004,1
2389,14,3,9.44091,-29.3495,35,0.5,0.501,150,-3.00004,1
2390,14,3,10.3168,-28.8438,35,0.5,0.501,150,-3.00004,1
2391,14,3,11.1927,-28.3381,35,0.5,0.501,150,-3.00004,1
2392,14,3,12.0686,-27.8324,35,0.5,0.501,150,-3.00004,1
2393,14,3,12.9445,-27.3267,35,0.5,0.501,150,-3.00004,1
2394,14,3,13.8203,-26.8211,35,0.5,0.501,150,-3.00004,1
2395,14,3,14.6962,-26.3154,35,0.5,0.501,150,-3.00004,1
2396,14,3,15.5721,-25.8097,35,0.5,0.501,150,-3.00004,1
2397,14,3,16.448,-25.304,35,0.5,0.501,150,-3.00004,1
2398,14,3,17.3239,-24.7983,35,0.5,0.501,150,-3.00004,1
2399,14,3,18.1998,-24.2926,35,0.5,0.501,150,-3.00004,1
2400,14,3,19.0757,-23.7869,35,0.5,0.501,150,-3.00004,1
2401,14,3,19.9515,-23.2812,35,0.5,0.501,150,-3.00004,1
2402,14,3,20.8274,-22.7755,35,0.5,0.501,150,-3.00004,1
2403,14,3,21.7033,-22.2698,35,0.5,0.501,150,-3.00004,1
2404,14,3,22.5792,-21.7641,35,0.5,0.501,150,-3.00004,1
2405,14,3,23.4551,-21.2584,35,0.5,0.501,150,-3.00004,1
2406,14,3,24.331,-20.7527,35,0.5,0.501,150,-3.00004,1
2407,14,3,25.2069,-20.247,35,0.5,0.501,150,-3.00004,1
2408,14,3,26.0827,-19.7414,35,0.5,0.501,150,-3.00004,1
2409,14,3,26.5407,-19.477,25.7916,0.5,0.501,131.558,-3.00004,1
2410,14,3,5.50943,-31.6194,44.2084,0.5,0.501,131.558,-3.00004,1
2411,14,3,26.9786,-19.2241,16.1424,0.5,0.501,112.233,-3.00004,1
2412,14,3,5.07388,-31.8708,53.8576,0.5,0.501,112.233,-3.00004,1
2413,14,3,27.4166,-18.9713,6.49316,0.5,0.501,92.9081,-3.00004,1
2414,14,3,4.63834,-32.1223,63.5068,0.5,0.501,92.9081,-3.00004,1
2415,14,3,27.8545,-18.7184,-3.15604,0.5,0.501,73.5832,-3.00004,1
2416,14,3,4.2028,-32.3737,73.156,0.5,0.501,73.5832,-3.00004,1
2417,14,3,28.2925,-18.4656,-12.8052,0.5,0.501,54.2583,-3.00004,1
2418,14,3,3.76726,-32.6252,82.8052,0.5,0.501,54.2583,-3.00004,1
2419,14,3,28.7304,-18.2127,-22.4544,0.5,0.501,34.9334,-3.00004,1
2420,14,3,3.33171,-32.8767,92.4544,0.5,0.501,34.9334,-3.00004,1
2421,14,3,29.1683,-17.9599,-32.1036,0.5,0.501,15.6086,-3.00004,1
2422,14,3,2.89617,-33.1281,102.104,0.5,0.501,15.6086,-3.00004,1
2423,14,4,30.1379,-12.7681,35,0.5,0.501,150,-2.99949,1
2424,14,4,30.1379,-11.7567,35,0.5,0.501,150,-2.99949,1
2425,14,4,30.1379,-10.7453,35,0.5,0.501,150,-2.99949,1
2426,14,4,30.1379,-9.7339,35,0.5,0.501,150,-2.99949,1
2427,14,4,30.1379,-8.72252,35,0.5,0.501,150,-2.99949,1
2428,14,4,30.1379,-7.71113,35,0.5,0.501,150,-2.99949,1
2429,14,4,30.1379,-6.69974,35,0.5,0.501,150,-2.99949,1
2430,14,4,30.1379,-5.68836,35,0.5,0.501,150,-2.99949,1
2431,14,4,30.1379,-4.67697,35,0.5,0.501,150,-2.99949,1
2432,14,4,30.1379,-3.66559,35,0.5,0.501,150,-2.99949,1
2433,14,4,30.1379,-2.6542,35,0.5,0.501,150,-2.99949,1
2434,14,4,30.1379,-1.64281,35,0.5,0.501,150,-2.99949,1
2435,14,4,30.1379,-0.631427,35,0.5,0.501,150,-2.99949,1
2436,14,4,30.1379,0.379959,35,0.5,0.501,150,-2.99949,1
2437,14,4,30.1379,1.39134,35,0.5,0.501,150,-2.99949,1
2438,14,4,30.1379,2.40273,35,0.5,0.501,150,-2.99949,1
2439,14,4,30.1379,3.41412,35,0.5,0.501,150,-2.99949,1
2440,14,4,30.1379,4.4255,35,0.5,0.501,150,-2.99949,1
2441,14,4,30.1379,5.43689,35,0.5,0.501,150,-2.99949,1
2442,14,4,30.1379,6.44828,35,0.5,0.501,150,-2.99949,1
2443,14,4,30.1379,7.45966,35,0.5,0.501,150,-2.99949,1
2444,14,4,30.1379,8.47105,35,0.5,0.501,150,-2.99949,1
2445,14,4,30.1379,9.48243,35,0.5,0.501,150,-2.99949,1
2446,14,4,30.1379,10.4938,35,0.5,0.501,150,-2.99949,1
2447,14,4,30.1379,11.5052,35,0.5,0.501,150,-2.99949,1
2448,14,4,30.1379,12.5166,35,0.5,0.501,150,-2.99949,1
2449,14,4,30.1379,13.1459,27.7097,0.5,0.501,135.399,-2.99949,1
2450,14,4,30.1379,-13.36,42.2903,0.5,0.501,135.399,-2.99949,1
2451,14,4,30.1379,13.6516,18.0605,0.5,0.501,116.074,-2.99949,1
2452,14,4,30.1379,-13.8629,51.9395,0.5,0.501,116.074,-2.99949,1
2453,14,4,30.1379,14.1573,8.41129,0.5,0.501,96.7496,-2.99949,1
2454,14,4,30.1379,-14.3658,61.5887,0.5,0.501,96.7496,-2.99949,1
2455,14,4,30.1379,14.663,-1.23791,0.5,0.501,77.4247,-2.99949,1
2456,14,4,30.1379,-14.8687,71.2379,0.5,0.501,77.4247,-2.99949,1
2457,14,4,30.1379,15.1687,-10.8871,0.5,0.501,58.0998,-2.99949,1
2458,14,4,30.1379,-15.3716,80.8871,0.5,0.501,58.0998,-2.99949,1
2459,14,4,30.1379,15.6744,-20.5363,0.5,0.501,38.775,-2.99949,1
2460,14,4,30.1379,-15.8746,90.5363,0.5,0.501,38.775,-2.99949,1
2461,14,4,30.1379,16.1801,-30.1855,0.5,0.501,19.4501,-2.99949,1
2462,14,4,30.1379,-16.3775,100.186,0.5,0.501,19.4501,-2.99949,1
2463,14,4,30.1379,16.6858,-39.8347,0.5,0.501,0.125197,-2.99949,1
2464,14,4,30.1379,-16.8804,109.835,0.5,0.501,0.125197,-2.99949,1
2465,14,5,26.3005,19.6156,35,0.5,0.501,150,-3.00004,1
2466,14,5,25.4246,20.1213,35,0.5,0.501,150,-3.00004,1
2467,14,5,24.5487,20.627,35,0.5,0.501,150,-3.00004,1
2468,14,5,23.6729,21.1327,35,0.5,0.501,150,-3.00004,1
2469,14,5,22.797,21.6384,35,0.5,0.501,150,-3.00004,1
2470,14,5,21.9211,22.1441,35,0.5,0.501,150,-3.00004,1
2471,14,5,21.0452,22.6498,35,0.5,0.501,150,-3.00004,1
2472,14,5,20.1693,23.1555,35,0.5,0.501,150,-3.00004,1
2473,14,5,19.2934,23.6612,35,0.5,0.501,150,-3.00004,1
2474,14,5,18.4175,24.1669,35,0.5,0.501,150,-3.00004,1
2475,14,5,17.5417,24.6725,35,0.5,0.501,150,-3.00004,1
2476,14,5,16.6658,25.1782,35,0.5,0.501,150,-3.00004,1
2477,14,5,15.7899,25.6839,35,0.5,0.501,150,-3.00004,1
2478,14,5,14.914,26.1896,35,0.5,0.501,150,-3.00004,1
2479,14,5,14.0381,26.6953,35,0.5,0.501,150,-3.00004,1
2480,14,5,13.1622,27.201,35,0.5,0.501,150,-3.00004,1
2481,14,5,12.2863,27.7067,35,0.5,0.501,150,-3.00004,1
2482,14,5,11.4105,28.2124,35,0.5,0.501,150,-3.00004,1
2483,14,5,10.5346,28.7181,35,0.5,0.501,150,-3.00004,1
2484,14,5,9.65869,29.2238,35,0.5,0.501,150,-3.00004,1
2485,14,5,8.7828,29.7295,35,0.5,0.501,150,-3.00004,1
2486,14,5,7.90691,30.2352,35,0.5,0.501,150,-3.00004,1
2487,14,5,7.03103,30.7409,35,0.5,0.501,150,-3.00004,1
2488,14,5,6.15514,31.2466,35,0.5,0.501,150,-3.00004,1
2489,14,5,5.69719,31.511,25.7916,0.5,0.501,131.558,-3.00004,1
2490,14,5,26.7285,19.3685,44.2084,0.5,0.501,131.558,-3.00004,1
2491,14,5,5.25925,31.7638,16.1424,0.5,0.501,112.233,-3.00004,1
2492,14,5,27.164,19.1171,53.8576,0.5,0.501,112.233,-3.00004,1
2493,14,5,4.82131,32.0166,6.49316,0.5,0.501,92.9081,-3.00004,1
2494,14,5,27.5995,18.8656,63.5068,0.5,0.501,92.9081,-3.00004,1
2495,14,5,4.38337,32.2695,-3.15604,0.5,0.501,73.5832,-3.00004,1
2496,14,5,28.0351,18.6142,73.156,0.5,0.501,73.5832,-3.00004,1
2497,14,5,3.94542,32.5223,-12.8052,0.5,0.501,54.2583,-3.00004,1
2498,14,5,28.4706,18.3627,82.8052,0.5,0.501,54.2583,-3.00004,1
2499,14,5,3.50748,32.7752,-22.4544,0.5,0.501,34.9334,-3.00004,1
2500,14,5,28.9062,18.1112,92.4544,0.5,0.501,34.9334,-3.00004,1
2501,14,5,3.06954,33.028,-32.1036,0.5,0.501,15.6086,-3.00004,1
2502,14,5,29.3417,17.8598,102.104,0.5,0.501,15.6086,-3.00004,1
2503,15,0,-5.93676,32.3826,35,0.5,0.501,150,-3.00004,1
2504,15,0,-6.81265,31.8769,35,0.5,0.501,150,-3.00004,1
2505,15,0,-7.68854,31.3713,35,0.5,0.501,150,-3.00004,1
2506,15,0,-8.56442,30.8656,35,0.5,0.501,150,-3.00004,1
2507,15,0,-9.44031,30.3599,35,0.5,0.501,150,-3.00004,1
2508,15,0,-10.3162,29.8542,35,0.5,0.501,150,-3.00004,1
2509,15,0,-11.1921,29.3485,35,0.5,0.501,150,-3.00004,1
2510,15,0,-12.068,28.8428,35,0.5,0.501,150,-3.00004,1
2511,15,0,-12.9439,28.3371,35,0.5,0.501,150,-3.00004,1
2512,15,0,-13.8197,27.8314,35,0.5,0.501,150,-3.00004,1
2513,15,0,-14.6956,27.3257,35,0.5,0.501,150,-3.00004,1
2514,15,0,-15.5715,26.82,35,0.5,0.501,150,-3.00004,1
2515,15,0,-16.4474,26.3143,35,0.5,0.501,150,-3.00004,1
2516,15,0,-17.3233,25.8086,35,0.5,0.501,150,-3.00004,1
2517,15,0,-18.1992,25.3029,35,0.5,0.501,150,-3.00004,1
2518,15,0,-19.0751,24.7972,35,0.5,0.501,150,-3.00004,1
2519,15,0,-19.9509,24.2915,35,0.5,0.501,150,-3.00004,1
2520,15,0,-20.8268,23.7859,35,0.5,0.501,150,-3.00004,1
2521,15,0,-21.7027,23.2802,35,0.5,0.501,150,-3.00004,1
2522,15,0,-22.5786,22.7745,35,0.5,0.501,150,-3.00004,1
2523,15,0,-23.4545,22.2688,35,0.5,0.501,150,-3.00004,1
2524,15,0,-24.3304,21.7631,35,0.5,0.501,150,-3.00004,1
2525,15,0,-25.2063,21.2574,35,0.5,0.501,150,-3.00004,1
2526,15,0,-26.0821,20.7517,35,0.5,0.501,150,-3.00004,1
2527,15,0,-26.958,20.246,35,0.5,0.501,150,-3.00004,1
2528,15,0,-27.4157,19.9818,25.7849,0.5,0.501,131.545,-3.00004,1
2529,15,0,-5.51033,32.6288,44.2151,0.5,0.501,131.545,-3.00004,1
2530,15,0,-27.8536,19.7289,16.1357,0.5,0.501,112.22,-3.00004,1
2531,15,0,-5.07478,32.8803,53.8643,0.5,0.501,112.22,-3.00004,1
2532,15,0,-28.2916,19.4761,6.48655,0.5,0.501,92.8948,-3.00004,1
2533,15,0,-4.63924,33.1318,63.5135,0.5,0.501,92.8948,-3.00004,1
2534,15,0,-28.7295,19.2232,-3.16265,0.5,0.501,73.57,-3.00004,1
2535,15,0,-4.2037,33.3832,73.1627,0.5,0.501,73.57,-3.00004,1
2536,15,0,-29.1674,18.9704,-12.8118,0.5,0.501,54.2451,-3.00004,1
2537,15,0,-3.76816,33.6347,82.8118,0.5,0.501,54.2451,-3.00004,1
2538,15,0,-29.6054,18.7176,-22.461,0.5,0.501,34.9202,-3.00004,1
2539,15,0,-3.33261,33.8861,92.461,0.5,0.501,34.9202,-3.00004,1
2540,15,0,-30.0433,18.4647,-32.1102,0.5,0.501,15.5953,-3.00004,1
2541,15,0,-2.89707,34.1376,102.11,0.5,0.501,15.5953,-3.00004,1
2542,15,1,-31.0126,13.2738,35,0.5,0.501,150,-2.99949,1
2543,15,1,-31.0126,12.2624,35,0.5,0.501,150,-2.99949,1
2544,15,1,-31.0126,11.251,35,0.5,0.501,150,-2.99949,1
2545,15,1,-31.0126,10.2396,35,0.5,0.501,150,-2.99949,1
2546,15,1,-31.0126,9.22821,35,0.5,0.501,150,-2.99949,1
2547,15,1,-31.0126,8.21682,35,0.5,0.501,150,-2.99949,1
2548,15,1,-31.0126,7.20544,35,0.5,0.501,150,-2.99949,1
2549,15,1,-31.0126,6.19405,35,0.5,0.501,150,-2.99949,1
2550,15,1,-31.0126,5.18266,35,0.5,0.501,150,-2.99949,1
2551,15,1,-31.0126,4.17128,35,0.5,0.501,150,-2.99949,1
2552,15,1,-31.0126,3.15989,35,0.5,0.501,150,-2.99949,1
2553,15,1,-31.0126,2.14851,35,0.5,0.501,150,-2.99949,1
2554,15,1,-31.0126,1.13712,35,0.5,0.501,150,-2.99949,1
2555,15,1,-31.0126,0.125734,35,0.5,0.501,150,-2.99949,1
2556,15,1,-31.0126,-0.885652,35,0.5,0.501,150,-2.99949,1
2557,15,1,-31.0126,-1.89704,35,0.5,0.501,150,-2.99949,1
2558,15,1,-31.0126,-2.90842,35,0.5,0.501,150,-2.99949,1
2559,15,1,-31.0126,-3.91981,35,0.5,0.501,150,-2.99949,1
2560,15,1,-31.0126,-4.9312,35,0.5,0.501,150,-2.99949,1
2561,15,1,-31.0126,-5.94258,35,0.5,0.501,150,-2.99949,1
2562,15,1,-31.0126,-6.95397,35,0.5,0.501,150,-2.99949,1
2563,15,1,-31.0126,-7.96535,35,0.5,0.501,150,-2.99949,1
2564,15,1,-31.0126,-8.97674,35,0.5,0.501,150,-2.99949,1
2565,15,1,-31.0126,-9.98813,35,0.5,0.501,150,-2.99949,1
2566,15,1,-31.0126,-10.9995,35,0.5,0.501,150,-2.99949,1
2567,15,1,-31.0126,-12.0109,35,0.5,0.501,150,-2.99949,1
2568,15,1,-31.0126,-13.0223,35,0.5,0.501,150,-2.99949,1
2569,15,1,-31.0126,-13.6513,27.7031,0.5,0.501,135.386,-2.99949,1
2570,15,1,-31.0126,13.8639,42.2969,0.5,0.501,135.386,-2.99949,1
2571,15,1,-31.0126,-14.1569,18.0539,0.5,0.501,116.061,-2.99949,1
2572,15,1,-31.0126,14.3668,51.9461,0.5,0.501,116.061,-2.99949,1
2573,15,1,-31.0126,-14.6626,8.40468,0.5,0.501,96.7364,-2.99949,1
2574,15,1,-31.0126,14.8698,61.5953,0.5,0.501,96.7364,-2.99949,1
2575,15,1,-31.0126,-15.1683,-1.24452,0.5,0.501,77.4115,-2.99949,1
2576,15,1,-31.0126,15.3727,71.2445,0.5,0.501,77.4115,-2.99949,1
2577,15,1,-31.0126,-15.674,-10.8937,0.5,0.501,58.0866,-2.99949,1
2578,15,1,-31.0126,15.8756,80.8937,0.5,0.501,58.0866,-2.99949,1
2579,15,1,-31.0126,-16.1797,-20.5429,0.5,0.501,38.7617,-2.99949,1
2580,15,1,-31.0126,16.3785,90.5429,0.5,0.501,38.7617,-2.99949,1
2581,15,1,-31.0126,-16.6854,-30.1921,0.5,0.501,19.4368,-2.99949,1
2582,15,1,-31.0126,16.8814,100.192,0.5,0.501,19.4368,-2.99949,1
2583,15,1,-31.0126,-17.1911,-39.8413,0.5,0.501,0.111955,-2.99949,1
2584,15,1,-31.0126,17.3844,109.841,0.5,0.501,0.111955,-2.99949,1
2585,15,2,-27.1758,-20.1203,35,0.5,0.501,150,-3.00004,1
2586,15,2,-26.2999,-20.626,35,0.5,0.501,150,-3.00004,1
2587,15,2,-25.424,-21.1317,35,0.5,0.501,150,-3.00004,1
2588,15,2,-24.5481,-21.6374,35,0.5,0.501,150,-3.00004,1
2589,15,2,-23.6723,-22.143,35,0.5,0.501,150,-3.00004,1
2590,15,2,-22.7964,-22.6487,35,0.5,0.501,150,-3.00004,1
2591,15,2,-21.9205,-23.1544,35,0.5,0.501,150,-3.00004,1
2592,15,2,-21.0446,-23.6601,35,0.5,0.501,150,-3.00004,1
2593,15,2,-20.1687,-24.1658,35,0.5,0.501,150,-3.00004,1
2594,15,2,-19.2928,-24.6715,35,0.5,0.501,150,-3.00004,1
2595,15,2,-18.4169,-25.1772,35,0.5,0.501,150,-3.00004,1
2596,15,2,-17.5411,-25.6829,35,0.5,0.501,150,-3.00004,1
2597,15,2,-16.6652,-26.1886,35,0.5,0.501,150,-3.00004,1
2598,15,2,-15.7893,-26.6943,35,0.5,0.501,150,-3.00004,1
2599,15,2,-14.9134,-27.2,35,0.5,0.501,150,-3.00004,1
2600,15,2,-14.0375,-27.7057,35,0.5,0.501,150,-3.00004,1
2601,15,2,-13.1616,-28.2114,35,0.5,0.501,150,-3.00004,1
2602,15,2,-12.2857,-28.7171,35,0.5,0.501,150,-3.00004,1
2603,15,2,-11.4099,-29.2227,35,0.5,0.501,150,-3.00004,1
2604,15,2,-10.534,-29.7284,35,0.5,0.501,150,-3.00004,1
2605,15,2,-9.65809,-30.2341,35,0.5,0.501,150,-3.00004,1
2606,15,2,-8.7822,-30.7398,35,0.5,0.501,150,-3.00004,1
2607,15,2,-7.90631,-31.2455,35,0.5,0.501,150,-3.00004,1
2608,15,2,-7.03043,-31.7512,35,0.5,0.501,150,-3.00004,1
2609,15,2,-6.15454,-32.2569,35,0.5,0.501,150,-3.00004,1
2610,15,2,-5.69689,-32.5211,25.7849,0.5,0.501,131.545,-3.00004,1
2611,15,2,-27.6022,-19.8741,44.2151,0.5,0.501,131.545,-3.00004,1
2612,15,2,-5.25895,-32.774,16.1357,0.5,0.501,112.22,-3.00004,1
2613,15,2,-28.0378,-19.6226,53.8643,0.5,0.501,112.22,-3.00004,1
2614,15,2,-4.82101,-33.0268,6.48655,0.5,0.501,92.8948,-3.00004,1
2615,15,2,-28.4733,-19.3711,63.5135,0.5,0.501,92.8948,-3.00004,1
2616,15,2,-4.38307,-33.2797,-3.16265,0.5,0.501,73.57,-3.00004,1
2617,15,2,-28.9089,-19.1197,73.1627,0.5,0.501,73.57,-3.00004,1
2618,15,2,-3.94512,-33.5325,-12.8118,0.5,0.501,54.2451,-3.00004,1
2619,15,2,-29.3444,-18.8682,82.8118,0.5,0.501,54.2451,-3.00004,1
2620,15,2,-3.50718,-33.7854,-22.461,0.5,0.501,34.9202,-3.00004,1
2621,15,2,-29.78,-18.6168,92.461,0.5,0.501,34.9202,-3.00004,1
2622,15,2,-3.06924,-34.0382,-32.1102,0.5,0.501,15.5953,-3.00004,1
2623,15,2,-30.2155,-18.3653,102.11,0.5,0.501,15.5953,-3.00004,1
2624,15,3,5.93676,-32.3826,35,0.5,0.501,150,-3.00004,1
2625,15,3,6.81265,-31.8769,35,0.5,0.501,150,-3.00004,1
2626,15,3,7.68854,-31.3713,35,0.5,0.501,150,-3.00004,1
2627,15,3,8.56442,-30.8656,35,0.5,0.501,150,-3.00004,1
2628,15,3,9.44031,-30.3599,35,0.5,0.501,150,-3.00004,1
2629,15,3,10.3162,-29.8542,35,0.5,0.501,150,-3.00004,1
2630,15,3,11.1921,-29.3485,35,0.5,0.501,150,-3.00004,1
2631,15,3,12.068,-28.8428,35,0.5,0.501,150,-3.00004,1
2632,15,3,12.9439,-28.3371,35,0.5,0.501,150,-3.00004,1
2633,15,3,13.8197,-27.8314,35,0.5,0.501,150,-3.00004,1
2634,15,3,14.6956,-27.3257,35,0.5,0.501,150,-3.00004,1
2635,15,3,15.5715,-26.82,35,0.5,0.501,150,-3.00004,1
2636,15,3,16.4474,-26.3143,35,0.5,0.501,150,-3.00004,1
2637,15,3,17.3233,-25.8086,35,0.5,0.501,150,-3.00004,1
2638,15,3,18.1992,-25.3029,35,0.5,0.501,150,-3.00004,1
2639,15,3,19.0751,-24.7972,35,0.5,0.501,150,-3.00004,1
2640,15,3,19.9509,-24.2915,35,0.5,0.501,150,-3.00004,1
2641,15,3,20.8268,-23.7859,35,0.5,0.501,150,-3.00004,1
2642,15,3,21.7027,-23.2802,35,0.5,0.501,150,-3.00004,1
2643,15,3,22.5786,-22.7745,35,0.5,0.501,150,-3.00004,1
2644,15,3,23.4545,-22.2688,35,0.5,0.501,150,-3.00004,1
2645,15,3,24.3304,-21.7631,35,0.5,0.501,150,-3.00004,1
2646,15,3,25.2063,-21.2574,35,0.5,0.501,150,-3.00004,1
2647,15,3,26.0821,-20.7517,35,0.5,0.501,150,-3.00004,1
2648,15,3,26.958,-20.246,35,0.5,0.501,150,-3.00004,1
2649,15,3,27.4157,-19.9818,25.7849,0.5,0.501,131.545,-3.00004,1
2650,15,3,5.51033,-32.6288,44.2151,0.5,0.501,131.545,-3.00004,1
2651,15,3,27.8536,-19.7289,16.1357,0.5,0.501,112.22,-3.00004,1
2652,15,3,5.07478,-32.8803,53.8643,0.5,0.501,112.22,-3.00004,1
2653,15,3,28.2916,-19.4761,6.48655,0.5,0.501,92.8948,-3.00004,1
2654,15,3,4.63924,-33.1318,63.5135,0.5,0.501,92.8948,-3.00004,1
2655,15,3,28.7295,-19.2232,-3.16265,0.5,0.501,73.57,-3.00004,1
2656,15,3,4.2037,-33.3832,73.1627,0.5,0.501,73.57,-3.00004,1
2657,15,3,29.1674,-18.9704,-12.8118,0.5,0.501,54.2451,-3.00004,1
2658,15,3,3.76816,-33.6347,82.8118,0.5,0.501,54.2451,-3.00004,1
2659,15,3,29.6054,-18.7176,-22.461,0.5,0.501,34.9202,-3.00004,1
2660,15,3,3.33261,-33.8861,92.461,0.5,0.501,34.9202,-3.00004,1
2661,15,3,30.0433,-18.4647,-32.1102,0.5,0.501,15.5953,-3.00004,1
2662,15,3,2.89707,-34.1376,102.11,0.5,0.501,15.5953,-3.00004,1
2663,15,4,31.0126,-13.2738,35,0.5,0.501,150,-2.99949,1
2664,15,4,31.0126,-12.2624,35,0.5,0.501,150,-2.99949,1
2665,15,4,31.0126,-11.251,35,0.5,0.501,150,-2.99949,1
2666,15,4,31.0126,-10.2396,35,0.5,0.501,150,-2.99949,1
2667,15,4,31.0126,-9.22821,35,0.5,0.501,150,-2.99949,1
2668,15,4,31.0126,-8.21682,35,0.5,0.501,150,-2.99949,1
2669,15,4,31.0126,-7.20544,35,0.5,0.501,150,-2.99949,1
2670,15,4,31.0126,-6.19405,35,0.5,0.501,150,-2.99949,1
2671,15,4,31.0126,-5.18266,35,0.5,0.501,150,-2.99949,1
2672,15,4,31.0126,-4.17128,35,0.5,0.501,150,-2.99949,1
2673,15,4,31.0126,-3.15989,35,0.5,0.501,150,-2.99949,1
2674,15,4,31.0126,-2.14851,35,0.5,0.501,150,-2.99949,1
2675,15,4,31.0126,-1.13712,35,0.5,0.501,150,-2.99949,1
2676,15,4,31.0126,-0.125734,35,0.5,0.501,150,-2.99949,1
2677,15,4,31.0126,0.885652,35,0.5,0.501,150,-2.99949,1
2678,15,4,31.0126,1.89704,35,0.5,0.501,150,-2.99949,1
2679,15,4,31.0126,2.90842,35,0.5,0.501,150,-2.99949,1
2680,15,4,31.0126,3.91981,35,0.5,0.501,150,-2.99949,1
2681,15,4,31.0126,4.9312,35,0.5,0.501,150,-2.99949,1
2682,15,4,31.0126,5.94258,35,0.5,0.501,150,-2.99949,1
2683,15,4,31.0126,6.95397,35,0.5,0.501,150,-2.99949,1
2684,15,4,31.0126,7.96535,35,0.5,0.501,150,-2.99949,1
2685,15,4,31.0126,8.97674,35,0.5,0.501,150,-2.99949,1
2686,15,4,31.0126,9.98813,35,0.5,0.501,150,-2.99949,1
2687,15,4,31.0126,10.9995,35,0.5,0.501,150,-2.99949,1
2688,15,4,31.0126,12.0109,35,0.5,0.501,150,-2.99949,1
2689,15,4,31.0126,13.0223,35,0.5,0.501,150,-2.99949,1
2690,15,4,31.0126,13.6513,27.7031,0.5,0.501,135.386,-2.99949,1
2691,15,4,31.0126,-13.8639,42.2969,0.5,0.501,135.386,-2.99949,1
2692,15,4,31.0126,14.1569,18.0539,0.5,0.501,116.061,-2.99949,1
2693,15,4,31.0126,-14.3668,51.9461,0.5,0.501,116.061,-2.99949,1
2694,15,4,31.0126,14.6626,8.40468,0.5,0.501,96.7364,-2.99949,1
2695,15,4,31.0126,-14.8698,61.5953,0.5,0.501,96.7364,-2.99949,1
2696,15,4,31.0126,15.1683,-1.24452,0.5,0.501,77.4115,-2.99949,1
